#Frame      Mode1    Mode2    Mode3
   38220  -89.172  177.454  177.095
   38221  -88.355  180.559  179.055
   38222  -91.209  179.943  179.947
   38223  -90.604  177.799  177.992
   38224  -93.872  177.312  180.388
   38225  -93.237  179.849  179.299
   38226  -91.779  177.806  177.482
   38227  -93.900  177.548  180.847
   38228  -92.239  178.870  179.350
   38229  -91.883  178.026  179.493
   38230  -90.566  176.644  177.274
   38231  -90.462  175.842  177.210
   38232  -92.232  171.503  175.977
   38233  -88.948  175.457  176.525
   38234  -93.849  175.866  178.524
   38235  -93.087  175.657  178.302
   38236  -94.444  179.587  181.380
   38237  -94.511  178.890  180.617
   38238  -91.825  179.603  180.968
   38239  -88.715  181.661  181.365
   38240  -89.569  180.024  181.005
   38241  -86.015  179.848  180.354
   38242  -88.031  179.627  179.345
   38243  -89.363  181.616  178.681
   38244  -90.605  177.458  176.447
   38245  -92.407  180.126  180.859
   38246  -90.162  178.208  178.999
   38247  -90.261  180.052  177.763
   38248  -92.636  180.375  178.408
   38249  -92.679  177.696  177.044
   38250  -91.923  179.097  177.374
   38251  -89.285  177.244  177.183
   38252  -91.201  179.330  177.563
   38253  -86.476  178.975  178.250
   38254  -88.352  178.346  179.266
   38255  -90.584  177.585  179.294
   38256  -89.462  178.819  180.235
   38257  -90.369  176.987  179.137
   38258  -93.419  180.849  180.911
   38259  -92.477  181.040  181.424
   38260  -95.219  181.212  177.543
   38261  -95.173  177.660  178.036
   38262  -94.446  177.979  179.998
   38263  -94.749  179.240  177.864
   38264  -94.862  177.867  177.242
   38265  -95.276  178.564  178.894
   38266  -91.281  179.212  177.447
   38267  -92.218  177.438  175.203
   38268  -93.480  175.073  176.522
   38269  -90.525  176.683  176.434
   38270  -90.247  175.076  176.258
   38271  -88.968  176.557  174.896
   38272  -91.190  177.199  175.193
   38273  -92.249  175.920  177.130
   38274  -89.907  174.956  177.316
   38275  -88.126  175.797  176.026
   38276  -86.530  176.604  177.169
   38277  -88.933  176.916  177.556
   38278  -86.603  174.839  178.075
   38279  -89.294  176.600  178.519
   38280  -94.057  176.947  179.894
   38281  -92.493  179.473  180.469
   38282  -88.892  178.577  179.617
   38283  -89.679  176.314  177.401
   38284  -88.335  177.639  176.260
   38285  -88.998  176.997  177.500
   38286  -88.889  177.696  178.388
   38287  -89.810  176.638  180.325
   38288  -89.859  179.576  182.189
   38289  -92.011  181.349  183.758
   38290  -91.360  181.723  182.390
   38291  -93.045  180.879  180.061
   38292  -93.836  179.430  179.231
   38293  -93.487  179.437  179.553
   38294  -94.237  176.940  180.235
   38295  -92.720  174.796  180.578
   38296  -93.195  176.169  180.012
   38297  -93.249  175.497  178.804
   38298  -93.068  179.998  178.746
   38299  -92.815  176.812  179.018
   38300  -93.583  176.875  177.888
   38301  -94.152  177.563  178.476
   38302  -91.460  181.241  179.616
   38303  -90.425  178.291  180.058
   38304  -91.071  178.323  176.460
   38305  -88.704  178.731  178.199
   38306  -88.682  181.242  175.770
   38307  -88.093  179.679  176.679
   38308  -87.371  178.577  176.272
   38309  -87.508  177.053  177.965
   38310  -83.487  176.288  178.183
   38311  -83.470  177.245  179.261
   38312  -82.134  176.438  179.130
   38313  -80.391  177.723  179.076
   38314  -83.343  177.909  181.781
   38315  -84.681  175.536  179.603
   38316  -86.683  173.297  179.545
   38317  -86.646  173.033  175.951
   38318  -84.702  172.311  178.440
   38319  -81.650  175.501  176.574
   38320  -82.088  178.173  176.224
   38321  -81.472  177.784  178.036
   38322  -83.693  176.342  178.899
   38323  -83.656  176.615  178.202
   38324  -81.334  176.601  175.555
   38325  -83.799  175.113  174.046
   38326  -83.092  177.397  175.081
   38327  -87.197  174.635  173.866
   38328  -84.909  177.880  175.482
   38329  -86.489  177.944  178.967
   38330  -83.281  175.687  176.112
   38331  -86.900  177.369  175.346
   38332  -86.853  176.260  177.669
   38333  -88.848  177.285  177.148
   38334  -90.619  175.428  175.760
   38335  -91.405  176.453  177.331
   38336  -94.261  175.779  175.155
   38337  -95.514  175.373  177.475
   38338  -96.008  175.819  176.965
   38339  -95.233  179.748  176.047
   38340  -92.574  178.000  176.935
   38341  -90.021  180.832  176.320
   38342  -91.642  181.368  178.469
   38343  -91.731  182.671  180.166
   38344  -93.727  183.266  181.406
   38345  -91.743  181.693  178.377
   38346  -97.353  182.089  178.583
   38347  -96.935  179.773  176.759
   38348  -97.620  179.400  181.611
   38349  -99.446  179.359  179.700
   38350  -98.406  179.337  178.981
   38351 -100.071  179.101  181.358
   38352 -100.400  180.255  182.070
   38353  -98.380  178.428  178.508
   38354 -100.747  177.578  181.414
   38355 -102.509  176.739  179.385
   38356 -102.791  178.725  181.666
   38357 -103.882  177.596  181.005
   38358 -102.896  175.352  183.095
   38359 -101.726  173.493  179.463
   38360  -99.644  175.039  180.125
   38361  -98.750  175.566  179.626
   38362  -95.667  176.138  177.997
   38363  -96.704  176.943  179.285
   38364  -96.087  178.457  178.983
   38365  -96.875  176.401  177.499
   38366  -95.475  176.513  181.080
   38367  -95.690  177.110  180.018
   38368  -98.127  179.846  181.863
   38369  -98.485  178.692  178.447
   38370  -99.886  177.483  180.275
   38371  -92.878  176.565  179.641
   38372  -93.738  178.549  179.986
   38373  -91.478  174.484  180.037
   38374  -90.742  173.445  176.831
   38375  -91.171  175.903  179.346
   38376  -92.619  178.152  179.073
   38377  -89.389  177.823  177.102
   38378  -86.037  176.970  177.032
   38379  -87.610  174.793  175.904
   38380  -88.201  173.623  176.968
   38381  -88.591  174.346  179.227
   38382  -83.253  176.776  179.223
   38383  -83.531  178.179  179.637
   38384  -86.160  178.603  179.612
   38385  -86.689  177.184  177.257
   38386  -85.140  177.180  179.275
   38387  -85.155  177.405  177.687
   38388  -85.534  177.552  177.987
   38389  -85.034  178.657  178.262
   38390  -87.121  177.919  177.391
   38391  -86.416  179.514  176.796
   38392  -86.827  176.421  176.386
   38393  -87.146  180.322  175.901
   38394  -83.926  176.423  176.473
   38395  -84.941  179.275  177.390
   38396  -82.810  178.087  177.524
   38397  -81.555  180.874  173.823
   38398  -80.157  179.150  175.707
   38399  -81.559  182.135  177.430
   38400  -73.957  183.919  177.162
   38401  -75.114  182.413  177.497
   38402  -71.039  182.281  176.160
   38403  -69.994  183.488  176.777
   38404  -69.924  181.293  176.122
   38405  -70.437  182.200  175.209
   38406  -73.043  184.206  174.476
   38407  -71.148  182.248  173.625
   38408  -69.538  180.135  172.882
   38409  -65.763  180.532  172.652
   38410  -68.868  184.012  174.711
   38411  -66.998  182.838  172.872
   38412  -67.171  183.553  174.835
   38413  -66.899  184.709  173.762
   38414  -67.619  185.471  172.044
   38415  -69.278  182.012  172.445
   38416  -70.983  181.876  175.916
   38417  -67.828  179.268  176.124
   38418  -69.063  178.692  176.231
   38419  -67.718  179.911  174.428
   38420  -68.707  179.673  174.812
   38421  -70.700  177.359  177.991
   38422  -73.959  173.038  177.678
   38423  -74.856  176.802  176.212
   38424  -76.561  181.282  178.585
   38425  -75.989  179.302  178.153
   38426  -77.372  179.703  177.948
   38427  -74.283  179.673  176.950
   38428  -73.482  180.032  177.225
   38429  -74.819  181.092  175.341
   38430  -76.818  182.785  177.321
   38431  -78.920  182.016  179.479
   38432  -77.347  183.027  175.766
   38433  -81.428  181.801  175.421
   38434  -82.416  180.461  175.504
   38435  -77.501  182.329  176.843
   38436  -75.890  181.124  178.907
   38437  -79.415  182.014  178.254
   38438  -79.472  184.471  178.051
   38439  -84.016  184.285  179.673
   38440  -82.793  181.991  178.762
   38441  -82.818  184.472  177.515
   38442  -83.857  183.777  178.970
   38443  -83.302  184.312  178.786
   38444  -78.034  182.449  177.097
   38445  -78.334  185.038  179.029
   38446  -74.335  183.701  177.986
   38447  -75.897  181.628  178.139
   38448  -77.866  181.257  178.101
   38449  -76.798  180.963  177.339
   38450  -78.978  180.340  177.335
   38451  -79.432  181.974  178.747
   38452  -75.487  179.617  175.396
   38453  -76.387  181.982  176.152
   38454  -74.055  180.660  177.260
   38455  -76.794  182.839  177.728
   38456  -75.605  182.677  178.719
   38457  -78.197  183.357  176.920
   38458  -78.607  181.820  175.731
   38459  -78.852  176.678  173.785
   38460  -78.865  177.035  173.383
   38461  -80.469  177.087  175.142
   38462  -80.711  179.331  173.876
   38463  -79.113  182.638  174.128
   38464  -81.934  179.278  172.372
   38465  -81.089  180.526  174.766
   38466  -78.437  179.537  174.194
   38467  -80.726  182.816  177.550
   38468  -77.381  179.775  176.983
   38469  -78.040  178.812  175.999
   38470  -75.790  180.429  176.712
   38471  -79.582  178.965  175.337
   38472  -77.384  181.585  176.185
   38473  -80.275  180.697  175.611
   38474  -78.453  183.787  179.008
   38475  -74.714  182.300  176.204
   38476  -75.856  183.043  174.671
   38477  -77.184  183.231  176.260
   38478  -78.624  183.930  175.282
   38479  -81.354  187.865  174.505
   38480  -81.886  186.637  173.058
   38481  -84.212  183.586  173.077
   38482  -83.223  182.249  175.496
   38483  -82.443  183.219  176.137
   38484  -85.491  184.191  177.746
   38485  -85.722  186.317  180.041
   38486  -83.753  183.715  178.280
   38487  -81.687  183.185  178.086
   38488  -81.496  183.311  181.210
   38489  -80.715  182.589  180.209
   38490  -80.090  184.635  177.431
   38491  -80.083  184.028  176.560
   38492  -81.907  183.611  177.899
   38493  -81.409  183.835  177.210
   38494  -80.539  184.087  176.054
   38495  -80.436  184.682  177.825
   38496  -82.265  185.103  177.638
   38497  -80.910  187.147  178.562
   38498  -80.690  186.721  176.132
   38499  -80.231  185.111  175.921
   38500  -83.262  187.044  179.695
   38501  -84.254  182.514  177.994
   38502  -84.945  181.389  176.835
   38503  -79.506  182.238  173.332
   38504  -80.169  179.635  171.909
   38505  -84.611  180.360  173.506
   38506  -83.362  183.457  174.082
   38507  -83.697  182.584  176.296
   38508  -84.881  181.622  173.587
   38509  -86.758  182.346  175.269
   38510  -82.688  184.727  172.755
   38511  -82.000  183.378  172.484
   38512  -80.878  183.088  173.971
   38513  -79.232  184.536  175.023
   38514  -80.546  181.571  174.531
   38515  -80.470  182.862  174.779
   38516  -80.244  180.699  174.001
   38517  -82.234  180.875  173.020
   38518  -84.364  180.745  175.717
   38519  -84.679  182.318  175.914
   38520  -85.049  181.607  175.251
   38521  -84.650  184.271  172.785
   38522  -83.693  182.560  173.793
   38523  -85.716  183.477  172.744
   38524  -82.894  187.430  173.195
   38525  -82.324  185.390  173.453
   38526  -81.374  182.823  171.813
   38527  -82.134  183.467  172.200
   38528  -83.692  184.957  172.405
   38529  -84.759  184.188  174.161
   38530  -86.495  184.057  172.777
   38531  -87.519  184.510  173.842
   38532  -86.979  184.811  175.673
   38533  -87.469  181.522  173.946
   38534  -86.036  181.374  174.708
   38535  -87.358  178.842  173.492
   38536  -88.852  180.380  174.521
   38537  -89.648  181.409  173.411
   38538  -88.560  182.564  174.643
   38539  -87.552  180.614  171.814
   38540  -91.515  179.580  173.875
   38541  -88.667  179.505  173.767
   38542  -88.656  178.262  175.012
   38543  -90.117  180.829  175.296
   38544  -93.666  181.843  176.437
   38545  -91.769  181.237  175.071
   38546  -92.819  180.172  174.707
   38547  -93.097  181.506  176.953
   38548  -94.858  183.124  176.964
   38549  -91.494  185.857  176.839
   38550  -92.841  184.761  176.704
   38551  -93.888  182.519  174.768
   38552  -93.080  181.958  176.089
   38553  -91.948  183.809  175.645
   38554  -92.301  184.091  175.690
   38555  -93.073  183.632  172.403
   38556  -94.371  183.962  174.122
   38557  -95.391  185.218  173.006
   38558  -93.404  184.437  171.298
   38559  -91.889  185.564  171.584
   38560  -90.642  186.031  175.506
   38561  -89.924  187.950  175.248
   38562  -93.002  188.787  176.309
   38563  -94.042  185.357  175.553
   38564  -95.386  182.722  174.254
   38565  -91.840  186.532  175.815
   38566  -89.347  189.012  174.744
   38567  -83.359  187.496  174.379
   38568  -88.134  186.269  175.020
   38569  -89.171  184.354  173.633
   38570  -86.775  182.531  175.678
   38571  -86.413  182.698  177.164
   38572  -86.550  186.165  178.010
   38573  -86.739  188.142  177.634
   38574  -86.556  185.558  174.974
   38575  -84.329  185.623  174.250
   38576  -85.089  187.932  174.490
   38577  -86.232  189.823  173.709
   38578  -84.028  188.245  174.244
   38579  -84.195  187.010  172.083
   38580  -87.104  190.399  172.573
   38581  -85.986  187.829  174.057
   38582  -82.389  186.682  173.326
   38583  -80.718  185.747  173.117
   38584  -79.700  183.671  172.761
   38585  -80.958  186.278  174.840
   38586  -79.218  185.008  172.199
   38587  -79.897  185.468  173.028
   38588  -83.783  186.701  174.490
   38589  -76.668  186.241  174.093
   38590  -79.399  185.373  172.760
   38591  -75.764  187.491  174.226
   38592  -73.705  186.124  175.463
   38593  -73.049  185.747  173.343
   38594  -72.126  183.646  176.022
   38595  -72.251  183.601  175.429
   38596  -69.241  181.588  174.472
   38597  -68.255  184.361  173.984
   38598  -65.324  186.281  174.874
   38599  -72.081  187.575  175.988
   38600  -72.928  185.885  175.554
   38601  -75.428  184.515  175.217
   38602  -74.009  183.878  175.190
   38603  -70.418  183.658  173.694
   38604  -71.025  180.947  172.586
   38605  -72.117  183.636  173.847
   38606  -71.964  184.323  173.663
   38607  -72.262  184.545  173.208
   38608  -74.679  186.107  171.444
   38609  -71.303  184.527  171.828
   38610  -70.616  187.013  173.336
   38611  -72.551  186.543  171.414
   38612  -72.524  188.095  172.635
   38613  -73.312  190.510  173.528
   38614  -75.030  190.201  173.465
   38615  -75.307  187.855  174.564
   38616  -76.128  187.988  174.085
   38617  -78.559  188.146  173.604
   38618  -77.647  188.927  173.566
   38619  -76.609  187.655  173.597
   38620  -75.755  190.227  175.582
   38621  -78.023  191.401  174.387
   38622  -77.606  189.051  175.534
   38623  -81.215  190.399  176.579
   38624  -82.071  188.112  176.172
   38625  -82.171  186.219  173.874
   38626  -79.050  185.174  174.641
   38627  -80.640  187.518  176.131
   38628  -83.757  186.391  175.154
   38629  -84.244  185.707  174.492
   38630  -84.537  188.035  176.725
   38631  -83.279  186.804  179.290
   38632  -83.099  186.460  179.199
   38633  -80.138  187.864  181.017
   38634  -78.500  189.411  180.053
   38635  -80.444  189.130  179.491
   38636  -80.420  187.055  177.199
   38637  -83.729  187.917  176.541
   38638  -84.656  185.556  173.120
   38639  -82.388  187.549  176.073
   38640  -81.640  187.367  176.423
   38641  -83.134  187.089  177.987
   38642  -86.453  186.386  178.042
   38643  -83.204  188.622  178.296
   38644  -85.398  187.813  177.154
   38645  -84.615  187.688  175.733
   38646  -85.094  185.205  173.666
   38647  -85.119  181.961  174.300
   38648  -91.007  182.725  175.794
   38649  -90.233  184.602  175.258
   38650  -87.467  185.775  174.857
   38651  -86.613  188.007  178.557
   38652  -82.786  187.203  175.124
   38653  -84.911  185.999  178.361
   38654  -84.356  187.949  178.371
   38655  -81.833  184.661  176.240
   38656  -84.931  183.370  176.874
   38657  -82.035  180.839  176.002
   38658  -79.866  183.907  178.003
   38659  -80.827  184.841  178.171
   38660  -79.326  184.686  177.842
   38661  -80.490  184.425  176.833
   38662  -83.166  183.730  177.728
   38663  -87.291  183.511  179.953
   38664  -85.645  183.518  178.162
   38665  -88.360  181.027  175.220
   38666  -88.787  183.913  177.123
   38667  -87.559  182.626  178.041
   38668  -86.648  185.183  177.845
   38669  -89.349  185.592  178.695
   38670  -85.143  183.491  176.599
   38671  -85.693  180.584  174.378
   38672  -89.378  180.711  175.742
   38673  -89.334  181.091  174.723
   38674  -88.021  182.552  177.614
   38675  -87.453  183.079  176.441
   38676  -84.387  181.316  175.995
   38677  -86.988  181.971  178.267
   38678  -87.019  183.567  178.726
   38679  -88.092  184.985  176.710
   38680  -85.930  181.186  175.374
   38681  -86.374  181.293  177.113
   38682  -84.588  183.191  177.553
   38683  -87.681  184.124  177.303
   38684  -87.595  182.793  179.289
   38685  -87.584  185.342  179.824
   38686  -87.903  187.846  180.688
   38687  -85.111  188.647  177.724
   38688  -87.046  188.239  180.028
   38689  -86.774  188.528  181.150
   38690  -86.242  186.613  177.918
   38691  -84.864  188.167  176.184
   38692  -83.859  188.545  174.550
   38693  -84.222  189.729  176.663
   38694  -86.228  190.293  175.555
   38695  -87.107  187.959  176.239
   38696  -84.968  185.877  175.394
   38697  -82.896  184.409  176.141
   38698  -82.044  185.724  174.966
   38699  -80.862  187.294  179.934
   38700  -80.582  187.124  178.794
   38701  -79.457  187.238  177.569
   38702  -78.807  186.234  176.525
   38703  -78.732  190.011  178.012
   38704  -80.334  187.138  174.908
   38705  -79.716  188.277  176.509
   38706  -79.206  185.494  175.669
   38707  -77.130  184.552  175.203
   38708  -73.394  186.493  177.307
   38709  -74.676  187.148  175.694
   38710  -74.286  185.572  173.725
   38711  -76.258  183.148  175.910
   38712  -75.752  184.073  175.274
   38713  -75.219  183.964  173.785
   38714  -76.516  184.681  175.820
   38715  -74.806  185.634  174.399
   38716  -74.224  183.525  175.502
   38717  -76.880  184.546  175.173
   38718  -75.217  186.363  175.744
   38719  -74.946  185.967  174.907
   38720  -72.744  187.198  172.299
   38721  -71.330  189.269  172.976
   38722  -72.548  185.761  172.070
   38723  -74.418  186.898  174.523
   38724  -75.876  190.416  175.654
   38725  -75.840  190.718  176.479
   38726  -73.815  190.435  176.134
   38727  -76.680  189.300  176.378
   38728  -76.809  188.563  177.363
   38729  -80.670  185.059  176.404
   38730  -81.094  184.146  176.190
   38731  -76.479  183.737  175.535
   38732  -76.120  187.088  175.250
   38733  -75.656  183.778  174.732
   38734  -74.715  185.395  174.635
   38735  -72.871  183.879  173.200
   38736  -72.876  185.238  173.269
   38737  -71.558  182.329  172.040
   38738  -70.953  182.454  171.369
   38739  -70.180  185.061  173.115
   38740  -73.078  182.102  174.772
   38741  -70.850  181.626  173.225
   38742  -70.272  181.131  175.994
   38743  -68.589  182.007  174.483
   38744  -69.636  183.918  175.564
   38745  -68.414  184.170  174.007
   38746  -69.399  184.538  176.438
   38747  -64.225  185.638  175.455
   38748  -66.432  182.335  172.856
   38749  -65.145  181.758  171.580
   38750  -65.404  181.156  170.723
   38751  -67.524  181.261  173.016
   38752  -66.024  184.371  175.160
   38753  -66.188  181.621  173.286
   38754  -68.034  182.004  173.880
   38755  -63.842  180.613  173.035
   38756  -64.911  183.363  173.905
   38757  -63.775  184.147  174.354
   38758  -61.409  182.486  174.372
   38759  -64.201  182.735  175.115
   38760  -63.144  184.060  174.139
   38761  -61.775  184.631  173.060
   38762  -61.206  185.688  173.068
   38763  -58.218  183.743  173.240
   38764  -59.938  183.512  170.464
   38765  -60.145  180.456  172.075
   38766  -63.804  177.733  171.007
   38767  -60.538  177.170  168.463
   38768  -61.445  179.680  167.037
   38769  -62.567  180.530  168.441
   38770  -63.466  182.852  169.615
   38771  -63.566  185.537  170.861
   38772  -59.286  186.348  171.942
   38773  -59.328  187.708  172.792
   38774  -61.909  186.755  171.731
   38775  -61.754  185.331  170.912
   38776  -61.352  183.360  170.079
   38777  -62.993  185.287  170.980
   38778  -65.754  183.578  170.869
   38779  -66.545  182.099  169.835
   38780  -69.173  183.013  170.219
   38781  -71.779  185.076  173.823
   38782  -72.735  183.746  172.808
   38783  -70.137  184.430  172.395
   38784  -70.183  184.807  174.474
   38785  -68.306  184.575  171.560
   38786  -69.935  183.094  169.289
   38787  -66.918  181.292  170.139
   38788  -67.165  178.840  166.642
   38789  -66.645  179.254  169.137
   38790  -69.450  180.895  169.750
   38791  -70.253  181.303  170.783
   38792  -69.787  183.088  171.342
   38793  -67.163  181.612  170.783
   38794  -71.253  182.079  171.651
   38795  -73.147  180.001  170.667
   38796  -73.364  179.301  170.923
   38797  -76.005  174.969  170.794
   38798  -72.968  175.959  172.311
   38799  -71.317  176.974  170.596
   38800  -72.114  176.963  168.709
   38801  -71.858  180.897  169.045
   38802  -68.673  180.270  170.945
   38803  -65.780  180.233  167.358
   38804  -64.998  180.467  171.031
   38805  -67.050  178.109  170.884
   38806  -68.693  179.699  173.054
   38807  -67.616  182.023  172.377
   38808  -65.021  183.581  172.914
   38809  -61.589  184.392  171.390
   38810  -66.535  186.986  172.778
   38811  -66.125  183.158  167.694
   38812  -67.628  182.506  168.987
   38813  -67.267  183.283  166.766
   38814  -66.255  181.612  169.612
   38815  -66.719  186.777  170.051
   38816  -67.555  183.014  169.879
   38817  -68.869  180.084  170.610
   38818  -68.536  179.155  167.584
   38819  -68.478  180.387  168.424
   38820  -70.006  181.898  169.091
   38821  -71.691  182.115  172.378
   38822  -69.674  182.421  169.580
   38823  -74.251  177.992  168.896
   38824  -71.897  180.924  169.667
   38825  -73.380  180.852  168.748
   38826  -75.002  181.211  167.128
   38827  -72.858  180.009  170.839
   38828  -71.125  182.625  169.118
   38829  -69.412  183.958  171.074
   38830  -65.624  181.076  168.976
   38831  -68.189  181.582  166.597
   38832  -66.942  182.768  166.657
   38833  -67.082  179.641  167.667
   38834  -69.575  181.773  169.088
   38835  -72.084  181.407  168.242
   38836  -72.325  179.590  168.798
   38837  -72.978  179.564  166.840
   38838  -70.752  180.417  170.542
   38839  -67.829  181.737  170.828
   38840  -70.182  184.222  173.544
   38841  -71.029  182.794  172.142
   38842  -72.745  181.637  172.481
   38843  -73.219  180.991  172.299
   38844  -73.556  179.666  174.771
   38845  -73.219  180.325  171.975
   38846  -70.897  181.528  171.226
   38847  -68.572  181.629  170.481
   38848  -69.267  183.521  170.313
   38849  -71.966  180.959  169.844
   38850  -71.899  178.644  170.801
   38851  -68.637  180.412  170.863
   38852  -71.768  182.322  171.634
   38853  -69.503  179.747  171.763
   38854  -66.175  180.633  171.264
   38855  -65.625  184.379  171.102
   38856  -67.323  183.709  172.396
   38857  -65.431  185.973  170.097
   38858  -61.333  186.938  169.412
   38859  -62.549  185.734  166.806
   38860  -63.687  186.872  169.330
   38861  -64.266  185.961  167.697
   38862  -64.362  185.578  168.975
   38863  -61.503  187.034  171.074
   38864  -63.272  188.695  168.321
   38865  -66.264  186.971  167.514
   38866  -64.382  187.762  169.079
   38867  -64.027  186.711  169.280
   38868  -67.347  188.047  168.732
   38869  -67.101  184.399  169.584
   38870  -66.123  184.110  169.054
   38871  -65.729  182.205  165.905
   38872  -70.552  184.020  167.057
   38873  -70.603  183.932  167.129
   38874  -70.991  185.768  169.501
   38875  -68.821  183.109  168.134
   38876  -68.197  183.971  166.563
   38877  -66.477  184.590  167.731
   38878  -64.853  182.311  167.411
   38879  -68.596  181.177  170.992
   38880  -69.091  182.174  170.696
   38881  -68.920  181.087  169.061
   38882  -67.609  180.546  169.914
   38883  -67.328  182.048  171.332
   38884  -67.337  184.014  172.855
   38885  -65.974  185.750  175.275
   38886  -68.150  181.560  172.745
   38887  -63.004  181.053  171.810
   38888  -64.197  181.081  168.207
   38889  -65.407  180.615  168.898
   38890  -68.165  181.067  168.698
   38891  -65.908  181.509  168.813
   38892  -67.404  183.331  168.554
   38893  -68.544  184.081  170.634
   38894  -68.539  182.479  172.298
   38895  -67.113  181.969  170.433
   38896  -67.210  180.344  167.249
   38897  -67.688  180.122  166.859
   38898  -64.584  180.330  165.623
   38899  -63.537  181.857  167.639
   38900  -62.623  179.835  166.150
   38901  -61.327  178.781  163.242
   38902  -57.522  178.147  162.075
   38903  -55.996  179.382  164.407
   38904  -57.346  180.523  163.762
   38905  -60.007  178.974  168.503
   38906  -56.789  178.981  165.688
   38907  -55.688  176.161  164.122
   38908  -56.452  178.126  163.430
   38909  -59.796  180.709  164.552
   38910  -61.223  180.277  163.572
   38911  -62.038  180.330  164.476
   38912  -62.411  179.196  167.069
   38913  -62.553  180.186  164.240
   38914  -61.249  180.836  166.640
   38915  -60.894  180.930  165.469
   38916  -60.873  183.196  166.641
   38917  -59.500  179.367  166.031
   38918  -57.857  179.500  167.079
   38919  -60.024  181.416  166.183
   38920  -61.846  177.924  169.832
   38921  -64.203  181.661  170.491
   38922  -61.519  181.308  172.545
   38923  -62.166  181.464  172.540
   38924  -60.316  182.887  169.951
   38925  -60.646  181.920  174.295
   38926  -58.998  180.093  167.952
   38927  -57.948  179.451  165.649
   38928  -58.087  178.592  167.748
   38929  -55.844  180.378  168.152
   38930  -58.067  182.581  167.392
   38931  -59.835  182.774  167.750
   38932  -59.707  182.770  165.746
   38933  -58.354  182.770  167.948
   38934  -56.461  183.270  167.588
   38935  -57.758  180.563  169.335
   38936  -60.816  183.875  170.154
   38937  -56.717  180.593  169.061
   38938  -58.837  180.115  167.532
   38939  -58.874  181.231  168.470
   38940  -57.068  182.153  167.164
   38941  -57.052  180.121  169.903
   38942  -58.069  181.311  169.831
   38943  -64.237  181.252  167.585
   38944  -62.661  180.975  169.465
   38945  -58.236  184.430  169.742
   38946  -56.854  185.435  167.497
   38947  -55.532  184.209  169.706
   38948  -53.753  184.213  165.262
   38949  -52.960  182.986  164.716
   38950  -54.946  183.734  167.115
   38951  -54.825  186.655  166.679
   38952  -56.248  185.578  171.641
   38953  -58.585  183.135  170.084
   38954  -61.126  182.881  171.664
   38955  -57.492  184.038  169.324
   38956  -57.717  182.429  170.278
   38957  -58.756  183.460  168.175
   38958  -59.748  183.863  166.316
   38959  -58.306  183.009  165.415
   38960  -59.478  184.042  167.117
   38961  -60.145  183.493  163.633
   38962  -61.651  183.280  166.395
   38963  -60.979  182.508  164.124
   38964  -57.542  184.966  166.799
   38965  -56.541  186.291  167.410
   38966  -57.177  186.584  167.782
   38967  -58.690  183.782  167.076
   38968  -58.723  183.092  166.346
   38969  -56.468  180.987  166.380
   38970  -54.350  181.977  164.850
   38971  -55.683  183.987  165.744
   38972  -52.645  185.906  164.208
   38973  -52.636  183.674  166.178
   38974  -53.738  185.344  165.471
   38975  -54.449  188.601  166.634
   38976  -58.561  186.708  167.034
   38977  -55.991  188.119  163.739
   38978  -55.338  186.210  164.475
   38979  -59.239  185.723  170.025
   38980  -64.419  183.442  167.240
   38981  -62.331  186.082  170.100
   38982  -60.886  188.654  170.716
   38983  -61.067  185.884  168.498
   38984  -60.147  187.402  168.569
   38985  -63.253  185.318  165.934
   38986  -62.729  186.350  169.699
   38987  -59.446  187.143  172.126
   38988  -58.933  188.943  171.819
   38989  -55.606  186.407  168.614
   38990  -56.204  187.447  170.218
   38991  -57.702  187.648  170.660
   38992  -56.718  186.028  167.691
   38993  -54.290  184.312  167.226
   38994  -49.243  186.523  167.918
   38995  -50.836  187.774  165.648
   38996  -51.323  186.202  166.317
   38997  -50.266  185.629  165.706
   38998  -47.042  182.891  165.405
   38999  -50.967  185.152  165.817
   39000  -48.780  183.533  165.138
   39001  -47.256  188.173  166.939
   39002  -47.642  190.037  168.580
   39003  -47.965  187.657  167.269
   39004  -48.381  187.595  166.676
   39005  -50.122  184.346  165.943
   39006  -52.203  184.669  165.025
   39007  -52.146  182.651  164.687
   39008  -49.470  179.683  162.934
   39009  -49.007  182.149  165.228
   39010  -51.422  184.238  166.589
   39011  -54.413  185.273  168.918
   39012  -53.026  186.661  166.736
   39013  -51.593  186.668  169.275
   39014  -50.392  188.859  171.585
   39015  -51.480  187.530  172.123
   39016  -55.571  183.553  172.340
   39017  -58.957  182.051  173.305
   39018  -60.559  182.712  173.483
   39019  -58.350  183.176  172.369
   39020  -59.083  184.058  172.593
   39021  -62.166  183.590  170.406
   39022  -57.069  183.017  170.961
   39023  -56.524  185.367  171.552
   39024  -55.319  187.516  170.435
   39025  -54.132  189.266  170.784
   39026  -51.374  189.854  169.741
   39027  -53.104  189.030  168.950
   39028  -54.745  189.997  168.934
   39029  -53.432  189.476  170.975
   39030  -52.222  189.114  166.673
   39031  -51.837  190.218  166.122
   39032  -48.695  191.432  165.380
   39033  -51.494  190.180  167.590
   39034  -51.567  190.526  166.648
   39035  -51.515  190.380  166.671
   39036  -54.575  188.138  165.317
   39037  -53.550  186.061  165.749
   39038  -55.901  188.493  167.956
   39039  -53.871  189.094  168.281
   39040  -56.816  186.952  167.124
   39041  -62.559  189.423  168.944
