#Frame      Mode1    Mode2    Mode3
     287 -290.106  125.471 -116.924
     288 -290.607  124.068 -115.111
     289 -292.655  124.029 -115.466
     290 -294.097  124.240 -114.815
     291 -293.229  125.177 -116.544
     292 -292.357  126.373 -115.256
     293 -293.090  127.141 -113.818
     294 -293.194  124.546 -114.553
     295 -292.395  123.929 -115.330
     296 -292.049  124.549 -112.768
     297 -294.608  124.790 -113.540
     298 -294.390  123.894 -113.253
     299 -293.434  124.035 -113.291
     300 -294.853  122.459 -112.940
     301 -293.928  121.774 -112.001
     302 -293.835  122.203 -110.933
     303 -294.750  122.794 -110.451
     304 -293.486  119.756 -111.642
     305 -296.363  119.775 -113.545
     306 -296.624  118.621 -114.346
     307 -295.624  118.439 -113.718
     308 -296.463  121.026 -113.970
     309 -295.340  121.122 -113.778
     310 -294.589  120.789 -115.977
     311 -293.561  120.785 -115.865
     312 -292.013  120.793 -112.527
     313 -292.217  122.140 -113.653
     314 -291.625  123.106 -115.393
     315 -291.677  124.462 -112.439
     316 -291.627  127.793 -113.401
     317 -291.808  126.366 -112.975
     318 -291.642  125.035 -115.477
     319 -291.767  126.092 -116.933
     320 -290.862  126.914 -115.689
     321 -291.117  126.415 -113.204
     322 -292.681  126.081 -112.672
     323 -291.575  125.720 -112.019
     324 -292.451  125.400 -111.524
     325 -293.351  126.153 -110.397
     326 -292.142  124.072 -109.521
     327 -291.648  124.784 -111.036
     328 -294.070  125.679 -113.359
     329 -294.027  126.375 -113.330
     330 -293.979  127.067 -112.308
     331 -292.233  127.597 -112.326
     332 -294.272  125.041 -111.546
     333 -294.039  124.514 -111.155
     334 -292.948  126.467 -112.127
     335 -294.471  126.566 -114.096
     336 -291.913  125.600 -112.798
     337 -294.354  126.448 -116.027
     338 -293.774  122.459 -115.019
     339 -293.375  126.134 -114.413
     340 -292.281  125.875 -112.896
     341 -293.876  122.560 -113.185
     342 -294.347  121.915 -110.886
     343 -294.811  121.284 -110.747
     344 -292.249  121.537 -112.467
     345 -291.739  123.621 -111.033
     346 -292.214  125.003 -113.157
     347 -290.113  125.002 -114.866
     348 -292.271  126.155 -113.408
     349 -292.433  124.975 -111.139
     350 -291.208  126.129 -111.795
     351 -291.687  126.048 -111.025
     352 -294.579  126.681 -110.278
     353 -292.684  126.573 -109.657
     354 -292.722  129.274 -111.515
     355 -294.268  128.703 -114.294
     356 -293.167  127.296 -112.247
     357 -294.988  127.435 -110.894
     358 -292.591  127.805 -109.219
     359 -293.900  127.231 -109.924
     360 -293.941  125.743 -110.575
     361 -295.326  125.981 -110.173
     362 -295.193  129.816 -106.774
     363 -293.980  130.965 -107.632
     364 -294.056  130.955 -108.801
     365 -295.632  129.605 -108.462
     366 -296.868  128.340 -109.034
     367 -297.357  130.192 -109.070
     368 -296.694  130.271 -110.561
     369 -296.639  128.730 -111.203
     370 -296.287  128.443 -113.094
     371 -295.886  127.572 -114.039
     372 -295.885  127.429 -114.305
     373 -296.638  127.741 -114.945
     374 -296.610  128.254 -113.979
     375 -297.511  126.860 -114.465
     376 -296.762  128.071 -113.064
     377 -298.276  129.198 -112.420
     378 -296.204  127.323 -111.883
     379 -297.901  126.934 -111.443
     380 -297.159  126.368 -110.613
     381 -296.136  126.428 -111.422
     382 -297.768  123.510 -111.258
     383 -298.333  122.781 -112.165
     384 -297.164  123.279 -111.785
     385 -294.897  124.788 -110.216
     386 -294.049  125.047 -110.897
     387 -295.848  124.263 -111.340
     388 -293.200  126.018 -109.752
     389 -295.500  126.166 -110.050
     390 -294.300  126.553 -109.335
     391 -296.569  124.694 -111.184
     392 -298.004  127.525 -109.794
     393 -298.589  127.326 -111.639
     394 -297.055  127.466 -111.418
     395 -297.287  128.493 -111.403
     396 -296.217  127.303 -112.054
     397 -295.584  128.561 -112.592
     398 -297.875  125.832 -110.819
     399 -299.320  125.921 -110.929
     400 -301.449  124.634 -110.418
     401 -300.678  123.696 -111.848
     402 -302.554  124.609 -114.058
     403 -301.969  123.888 -113.351
     404 -301.296  124.536 -112.702
     405 -295.877  125.293 -111.842
     406 -296.491  126.796 -110.243
     407 -295.182  125.492 -110.629
     408 -295.777  126.119 -111.179
     409 -296.468  126.487 -113.894
     410 -295.104  129.604 -114.014
     411 -294.665  131.659 -115.365
     412 -295.675  128.803 -115.904
     413 -295.629  130.148 -114.660
     414 -293.899  131.186 -112.379
     415 -293.934  131.995 -111.970
     416 -295.532  131.463 -111.099
     417 -294.989  131.152 -112.608
     418 -294.320  131.600 -113.780
     419 -292.028  130.191 -116.156
     420 -291.782  130.369 -112.956
     421 -291.377  132.639 -113.698
     422 -290.385  131.799 -113.352
     423 -291.340  133.029 -111.889
     424 -289.228  135.488 -111.497
     425 -289.222  136.577 -110.947
     426 -290.741  135.785 -113.030
     427 -288.048  136.807 -113.201
     428 -288.940  138.239 -112.216
     429 -287.505  138.189 -116.122
     430 -285.847  142.333 -114.611
     431 -286.187  141.542 -114.447
     432 -286.817  138.505 -113.707
     433 -286.808  137.993 -110.725
     434 -289.135  141.475 -112.020
     435 -288.630  139.506 -112.119
     436 -288.394  139.982 -110.699
     437 -287.069  138.554 -113.395
     438 -290.528  139.573 -113.611
     439 -288.171  139.579 -113.678
     440 -287.181  141.107 -112.386
     441 -287.540  141.743 -112.173
     442 -285.933  142.701 -109.767
     443 -284.930  142.361 -109.272
     444 -283.547  141.809 -110.033
     445 -284.179  141.011 -109.079
     446 -285.674  139.500 -109.514
     447 -284.884  139.284 -109.697
     448 -284.209  138.975 -108.127
     449 -282.892  137.454 -109.505
     450 -285.023  137.813 -108.394
     451 -283.963  139.228 -107.597
     452 -283.392  139.448 -110.588
     453 -284.336  140.558 -107.813
     454 -284.801  139.340 -109.547
     455 -281.894  141.975 -109.161
     456 -285.078  139.691 -112.076
     457 -284.467  139.461 -111.618
     458 -284.066  139.867 -109.927
     459 -285.583  139.754 -111.579
     460 -284.060  140.286 -112.731
     461 -283.682  138.504 -112.035
     462 -285.498  135.752 -112.703
     463 -287.704  136.098 -113.560
     464 -288.949  135.993 -115.290
     465 -287.702  134.443 -115.053
     466 -290.464  133.793 -115.251
     467 -291.025  134.871 -115.480
     468 -290.727  132.132 -116.699
     469 -291.745  129.582 -114.673
     470 -294.326  129.615 -112.445
     471 -292.553  127.466 -115.379
     472 -291.996  128.140 -113.356
     473 -290.723  128.090 -111.234
     474 -288.995  128.493 -111.114
     475 -290.252  127.014 -111.185
     476 -291.525  127.931 -110.673
     477 -290.799  129.603 -113.716
     478 -290.088  128.552 -112.403
     479 -292.146  128.670 -112.353
     480 -294.120  128.731 -111.857
     481 -292.300  129.292 -111.991
     482 -292.590  129.949 -110.405
     483 -292.485  129.260 -112.555
     484 -291.962  129.177 -113.703
     485 -291.624  127.533 -109.194
     486 -289.836  125.861 -108.142
     487 -289.728  126.887 -107.864
     488 -288.036  128.972 -110.009
     489 -287.359  128.819 -107.556
     490 -289.331  129.892 -106.181
     491 -290.665  130.793 -106.769
     492 -290.463  129.643 -107.633
     493 -288.035  130.278 -109.243
     494 -288.826  129.854 -108.428
     495 -289.995  130.151 -107.322
     496 -289.786  130.713 -106.694
     497 -291.341  130.056 -105.160
     498 -291.119  128.745 -105.428
     499 -290.603  132.086 -103.517
     500 -289.811  131.030 -102.557
     501 -289.121  130.944 -101.653
     502 -288.641  130.094  -99.786
     503 -288.886  128.376 -100.856
     504 -287.197  129.672 -104.200
     505 -290.386  126.897 -105.093
     506 -292.665  130.962 -106.552
     507 -289.892  130.404 -106.598
     508 -290.469  131.312 -104.961
     509 -290.233  128.057 -102.623
     510 -290.591  126.845 -102.326
     511 -290.243  128.914 -101.938
     512 -289.833  130.118 -100.660
     513 -288.846  131.254 -101.444
     514 -286.261  134.844 -101.100
     515 -287.200  134.029 -100.479
     516 -287.427  136.952 -101.181
     517 -286.202  136.240 -100.417
     518 -288.533  135.528 -100.214
     519 -285.442  135.601 -100.061
     520 -285.438  136.342 -100.285
     521 -285.795  135.196 -101.528
     522 -284.941  134.999 -102.191
     523 -286.183  135.441 -101.517
     524 -286.166  136.785 -101.821
     525 -287.135  136.584 -100.585
     526 -285.954  133.878 -100.967
     527 -286.638  133.947 -101.279
     528 -286.792  134.433 -101.690
     529 -286.200  133.936 -102.213
     530 -286.454  137.351 -103.901
     531 -286.457  136.508 -104.112
     532 -286.606  136.974 -104.682
     533 -286.832  135.547 -106.608
     534 -287.296  134.444 -107.026
     535 -286.172  134.726 -106.993
     536 -288.538  131.332 -108.556
     537 -290.532  128.608 -109.390
     538 -289.105  130.261 -111.480
     539 -288.848  128.890 -111.939
     540 -289.416  126.911 -114.609
     541 -290.044  128.636 -114.973
     542 -287.795  125.722 -114.567
     543 -286.266  127.507 -112.706
     544 -287.578  127.159 -113.110
     545 -287.623  129.361 -114.348
     546 -287.451  131.218 -112.000
     547 -286.656  132.006 -112.697
     548 -287.000  131.941 -113.288
     549 -288.096  131.370 -115.161
     550 -288.644  131.039 -114.957
     551 -289.828  130.012 -116.322
     552 -288.652  128.239 -117.053
     553 -287.524  127.140 -119.219
     554 -287.942  128.959 -117.401
     555 -289.703  126.238 -118.308
     556 -291.677  127.019 -115.516
     557 -291.052  127.411 -116.244
     558 -292.855  127.099 -115.692
     559 -292.276  129.246 -114.673
     560 -291.745  129.920 -116.590
     561 -289.975  128.729 -119.087
     562 -290.944  127.912 -119.830
     563 -290.157  125.221 -119.230
     564 -289.626  123.249 -120.692
     565 -291.678  125.402 -118.825
     566 -290.972  122.073 -117.173
     567 -291.848  121.076 -117.734
     568 -294.965  120.869 -117.497
     569 -294.778  121.329 -118.737
     570 -291.722  121.121 -120.058
     571 -290.958  120.289 -119.391
     572 -292.111  122.620 -120.067
     573 -292.187  123.002 -119.361
     574 -291.962  122.629 -120.315
     575 -293.724  122.618 -121.698
     576 -293.206  119.840 -121.667
     577 -294.764  121.315 -118.936
     578 -295.503  118.420 -119.700
     579 -294.470  118.164 -120.978
     580 -293.600  118.567 -119.807
     581 -294.170  118.744 -119.860
     582 -294.945  120.108 -122.050
     583 -295.075  119.505 -121.944
     584 -294.373  119.570 -123.376
     585 -292.616  120.333 -123.524
     586 -293.035  121.912 -120.939
     587 -293.424  121.737 -122.083
     588 -293.641  121.876 -120.855
     589 -291.940  121.930 -118.858
     590 -291.951  122.526 -120.317
     591 -291.356  124.055 -118.585
     592 -289.221  123.938 -117.973
     593 -292.991  125.412 -117.871
     594 -295.117  125.161 -119.654
     595 -295.012  125.971 -119.614
     596 -294.002  125.299 -121.600
