#Frame      Mode1    Mode2    Mode3
   46051  -15.987  177.345  117.770
   46052  -16.408  176.390  116.341
   46053  -18.202  172.753  117.524
   46054  -22.793  173.731  117.166
   46055  -19.446  175.035  116.925
   46056  -21.282  172.330  119.126
   46057  -24.196  170.854  117.371
   46058  -24.182  174.404  118.076
   46059  -25.516  174.712  116.311
   46060  -23.943  173.026  114.119
   46061  -22.364  174.178  112.041
   46062  -24.019  173.454  116.092
   46063  -22.063  173.151  115.190
   46064  -24.560  171.670  117.437
   46065  -22.014  173.250  116.132
   46066  -22.093  171.032  113.178
   46067  -21.544  172.255  113.352
   46068  -23.346  173.431  116.266
   46069  -22.932  171.155  115.008
   46070  -23.175  171.576  117.734
   46071  -26.101  174.365  116.400
   46072  -27.215  174.800  114.599
   46073  -26.942  174.890  111.036
   46074  -28.188  175.837  111.934
   46075  -30.139  175.891  109.664
   46076  -28.549  181.569  107.530
   46077  -29.196  180.085  111.152
   46078  -27.870  180.482  105.724
   46079  -30.526  179.323  107.563
   46080  -33.734  180.376  108.955
   46081  -37.846  179.394  105.170
   46082  -38.661  180.254  105.273
   46083  -37.303  181.260  104.224
   46084  -35.462  179.072  106.525
   46085  -34.535  177.363  105.585
   46086  -32.698  175.277  106.594
   46087  -35.213  174.249  104.074
   46088  -32.765  177.260  104.896
   46089  -31.635  177.345  105.897
   46090  -31.296  176.640  107.233
   46091  -33.344  180.699  109.330
   46092  -33.854  179.506  112.341
   46093  -35.336  182.062  107.605
   46094  -33.084  180.583  104.885
   46095  -33.482  183.702  101.122
   46096  -30.311  183.498   99.944
   46097  -30.499  184.888   98.313
   46098  -31.658  185.015  100.271
   46099  -29.381  183.923   97.760
   46100  -27.719  181.958   98.690
   46101  -31.689  180.573   99.332
   46102  -34.359  183.877  100.204
   46103  -37.788  184.161  100.887
   46104  -38.795  185.556   96.304
   46105  -38.241  186.565  102.410
   46106  -39.810  184.222   97.579
   46107  -37.620  185.462   95.108
   46108  -37.993  188.246   96.301
   46109  -38.399  190.061   96.386
   46110  -38.963  190.569   95.924
   46111  -39.137  191.778   99.022
   46112  -35.310  190.765   99.101
   46113  -36.532  192.376   97.250
   46114  -38.588  190.764   99.081
   46115  -38.559  190.905  100.788
   46116  -38.842  190.027   99.869
   46117  -37.592  190.771  101.416
   46118  -31.581  190.283  101.467
   46119  -35.804  191.818   99.234
   46120  -37.863  189.435  102.326
   46121  -40.429  190.130  101.523
   46122  -37.141  193.256  102.884
   46123  -38.572  192.434  102.908
   46124  -39.026  191.883  102.816
   46125  -40.050  192.197  101.463
   46126  -38.021  192.652  104.121
   46127  -40.801  190.435  102.093
   46128  -40.942  193.639  101.872
   46129  -42.272  192.412  104.891
   46130  -44.083  194.315  104.174
   46131  -43.611  197.479  103.670
   46132  -39.103  196.631  107.882
   46133  -41.230  197.123  106.363
   46134  -40.566  195.133  107.320
   46135  -41.700  196.023  108.707
   46136  -42.510  194.144  109.306
   46137  -41.987  193.190  106.642
   46138  -42.817  196.986  106.817
   46139  -43.073  195.535  106.421
   46140  -44.908  193.734  105.923
   46141  -43.016  190.389  108.209
   46142  -44.197  194.033  109.741
   46143  -42.320  194.557  107.906
   46144  -42.120  191.307  110.536
   46145  -40.383  189.955  108.483
   46146  -42.369  193.214  104.893
   46147  -46.057  193.687  104.142
   46148  -43.547  194.874  104.781
   46149  -43.986  192.804  109.979
   46150  -43.649  193.571  110.252
   46151  -42.664  193.228  111.266
   46152  -45.228  193.726  112.783
   46153  -45.950  193.422  112.361
   46154  -48.500  194.498  115.026
   46155  -52.268  195.068  112.943
   46156  -54.903  193.813  108.234
   46157  -55.636  193.408  108.419
   46158  -58.070  192.359  105.287
   46159  -61.455  195.121  104.815
   46160  -62.969  195.672  103.956
   46161  -62.515  191.869  105.590
   46162  -60.568  189.969  107.270
   46163  -62.278  190.097  109.115
   46164  -63.523  191.523  104.654
   46165  -62.347  191.906  105.520
   46166  -59.989  191.185  105.482
   46167  -61.253  190.631  105.085
   46168  -59.234  193.158  104.490
   46169  -60.510  190.589  107.276
   46170  -58.626  188.601  108.097
   46171  -62.741  189.303  108.755
   46172  -60.638  186.173  108.771
   46173  -61.028  188.820  111.876
   46174  -61.926  187.864  112.475
   46175  -61.579  189.259  111.596
   46176  -62.477  188.390  110.403
   46177  -61.928  188.782  110.989
   46178  -60.230  190.962  110.705
   46179  -62.655  188.339  108.930
   46180  -60.618  189.759  111.128
   46181  -60.674  189.486  111.928
   46182  -63.066  187.380  112.471
   46183  -61.420  187.767  111.778
   46184  -61.392  187.475  112.427
   46185  -60.793  185.172  113.595
   46186  -60.548  185.931  112.329
   46187  -62.334  188.093  112.865
   46188  -63.437  185.537  109.269
   46189  -62.041  181.134  113.487
   46190  -63.592  181.356  113.384
   46191  -63.344  180.570  116.200
   46192  -64.084  182.930  116.682
   46193  -64.907  182.179  115.253
   46194  -63.608  181.264  114.321
   46195  -64.421  184.007  114.911
   46196  -63.796  184.623  116.428
   46197  -62.311  183.867  116.755
   46198  -63.343  181.876  115.411
   46199  -63.196  181.000  114.528
   46200  -66.708  181.068  117.429
   46201  -70.267  183.596  115.355
   46202  -71.506  185.223  116.464
   46203  -67.709  187.651  116.362
   46204  -65.063  186.736  118.693
   46205  -67.991  187.992  116.131
   46206  -68.063  188.254  116.588
   46207  -65.474  185.455  115.189
   46208  -65.155  183.759  121.261
   46209  -64.545  187.660  118.666
   46210  -65.317  187.231  119.827
   46211  -62.321  186.111  120.683
   46212  -65.505  187.403  121.956
   46213  -64.418  184.113  123.432
   46214  -65.785  181.090  125.612
   46215  -63.153  180.519  123.775
   46216  -60.431  178.087  125.433
   46217  -59.663  176.237  126.358
   46218  -60.728  178.381  126.331
   46219  -58.556  180.441  124.187
   46220  -58.696  179.795  122.781
   46221  -57.934  180.118  124.056
   46222  -58.219  180.292  125.308
   46223  -58.572  182.533  126.606
   46224  -58.586  182.427  124.653
   46225  -55.945  183.095  128.610
   46226  -59.319  184.854  132.927
   46227  -57.146  182.052  131.871
   46228  -56.565  184.194  130.712
   46229  -53.719  184.487  132.402
   46230  -53.175  183.428  134.796
   46231  -53.929  185.636  130.670
   46232  -55.612  185.018  129.156
   46233  -54.189  182.639  130.029
   46234  -57.345  187.206  133.047
   46235  -60.450  187.276  135.085
   46236  -59.533  187.436  134.454
   46237  -56.571  186.613  137.014
   46238  -57.881  186.242  133.464
   46239  -59.433  187.221  133.083
   46240  -55.320  184.851  134.137
   46241  -57.179  186.761  135.995
   46242  -57.611  190.109  132.889
   46243  -57.937  190.874  132.215
   46244  -58.618  190.417  134.111
   46245  -59.882  190.663  136.373
   46246  -62.527  192.107  134.537
   46247  -60.280  191.548  135.733
   46248  -60.899  190.559  137.751
   46249  -60.951  193.947  136.892
   46250  -57.871  194.438  136.361
   46251  -58.801  190.054  135.247
   46252  -56.297  189.583  133.818
   46253  -56.874  193.900  137.806
   46254  -60.086  193.390  134.001
   46255  -60.991  191.152  136.114
   46256  -61.905  189.725  135.505
   46257  -62.386  192.151  135.650
   46258  -60.374  192.933  136.376
   46259  -61.866  194.438  132.021
   46260  -60.095  195.357  130.826
   46261  -65.664  197.720  127.906
   46262  -62.373  198.999  129.060
   46263  -62.975  197.163  131.323
   46264  -64.469  197.393  128.901
   46265  -63.169  194.555  129.001
   46266  -63.476  195.005  128.909
   46267  -64.041  194.411  131.526
   46268  -60.605  192.646  132.302
   46269  -54.437  193.854  133.838
   46270  -55.054  194.085  134.783
   46271  -53.280  196.085  131.457
   46272  -55.354  192.538  132.395
   46273  -53.738  194.499  134.745
   46274  -54.856  196.023  131.577
   46275  -54.445  197.132  128.999
   46276  -57.488  194.309  127.970
   46277  -55.158  194.876  129.685
   46278  -57.355  192.097  127.855
   46279  -56.105  192.473  130.678
   46280  -54.323  190.880  131.348
   46281  -55.774  189.522  131.754
   46282  -50.757  190.759  131.074
   46283  -51.204  192.954  130.797
   46284  -52.050  191.544  129.468
   46285  -51.376  192.041  130.613
   46286  -53.205  190.104  132.331
   46287  -52.093  190.232  129.797
   46288  -49.745  190.764  130.509
   46289  -52.126  189.383  130.375
   46290  -49.028  189.471  131.414
   46291  -46.175  189.031  130.122
   46292  -46.360  191.843  135.029
   46293  -47.065  196.258  134.922
   46294  -44.967  193.210  135.004
   46295  -46.477  192.782  134.558
   46296  -44.854  193.132  135.728
   46297  -45.872  191.547  134.449
   46298  -42.795  191.893  135.232
   46299  -39.426  193.570  135.086
   46300  -39.229  191.600  137.128
   46301  -42.595  188.490  135.381
   46302  -42.006  190.883  136.348
   46303  -36.977  190.592  135.307
   46304  -38.270  190.464  137.216
   46305  -43.828  188.540  137.565
   46306  -40.735  187.841  141.998
   46307  -39.382  186.548  144.005
   46308  -38.031  182.349  145.683
   46309  -37.625  181.964  145.312
   46310  -37.613  183.788  145.712
   46311  -38.717  180.549  145.499
   46312  -44.076  177.932  145.374
   46313  -43.256  180.079  147.783
   46314  -44.823  177.853  145.959
   46315  -43.323  177.260  146.766
   46316  -43.253  181.581  147.529
   46317  -43.324  180.928  147.947
   46318  -41.489  177.927  148.442
   46319  -37.284  179.074  151.945
   46320  -39.451  178.055  151.988
   46321  -40.522  180.247  151.440
   46322  -39.409  181.821  152.743
   46323  -38.812  181.734  153.023
   46324  -37.402  180.890  152.862
   46325  -39.959  180.285  152.249
   46326  -38.654  182.070  150.373
   46327  -39.391  184.015  146.938
   46328  -39.788  182.382  148.425
   46329  -41.184  187.662  147.330
   46330  -42.637  187.392  147.416
   46331  -43.043  186.954  147.393
   46332  -46.142  186.978  146.420
   46333  -44.122  190.715  147.569
   46334  -44.010  192.035  148.007
   46335  -38.828  189.452  150.402
   46336  -41.309  186.958  148.243
   46337  -42.913  183.355  147.537
   46338  -41.161  182.847  145.706
   46339  -40.441  181.294  149.706
   46340  -37.432  180.388  152.069
   46341  -37.906  179.705  149.636
   46342  -39.016  180.638  150.759
   46343  -40.947  180.843  151.350
   46344  -43.625  181.755  150.596
   46345  -42.197  181.230  150.944
   46346  -40.789  180.707  152.062
   46347  -40.524  177.194  153.232
   46348  -39.445  176.640  153.313
   46349  -40.538  178.395  152.505
   46350  -41.533  178.784  151.636
   46351  -41.845  177.488  154.540
   46352  -43.034  179.226  153.624
   46353  -42.852  182.895  154.564
   46354  -44.617  184.883  152.391
   46355  -41.599  183.095  152.851
   46356  -38.101  182.792  155.607
   46357  -38.646  180.290  153.129
   46358  -38.522  180.307  151.934
   46359  -37.493  180.573  151.926
   46360  -37.860  179.629  152.218
   46361  -40.658  182.041  153.930
   46362  -41.047  180.528  153.159
   46363  -42.885  181.856  151.809
   46364  -42.241  182.356  149.584
   46365  -46.786  186.848  148.141
   46366  -48.506  188.764  150.507
   46367  -48.116  189.583  147.667
   46368  -49.717  189.483  148.950
   46369  -49.889  188.645  149.165
   46370  -49.184  188.944  148.771
   46371  -48.319  187.180  147.497
   46372  -51.463  188.897  144.898
   46373  -52.501  191.964  146.433
   46374  -52.525  189.376  148.612
   46375  -51.940  188.654  148.276
   46376  -54.196  185.081  149.815
   46377  -54.881  190.063  149.769
   46378  -55.927  189.996  145.636
   46379  -58.164  190.832  147.627
   46380  -58.880  190.147  147.134
   46381  -57.086  189.519  148.202
   46382  -58.607  187.933  150.891
   46383  -56.646  188.338  149.851
   46384  -57.812  189.278  150.719
   46385  -58.509  191.701  150.501
   46386  -55.259  194.540  150.066
   46387  -54.424  193.475  149.131
   46388  -53.872  193.766  148.876
   46389  -53.894  193.111  149.011
   46390  -55.151  194.205  148.553
   46391  -50.207  190.302  149.349
   46392  -46.472  189.110  146.419
   46393  -50.420  190.305  148.931
   46394  -50.021  189.514  146.293
   46395  -53.385  189.156  146.589
   46396  -52.020  184.036  146.298
   46397  -50.644  186.805  146.119
   46398  -52.638  184.484  148.383
   46399  -54.650  185.736  149.134
   46400  -50.654  187.342  150.776
   46401  -57.483  187.398  148.290
   46402  -58.798  187.925  148.888
   46403  -57.455  187.462  148.898
   46404  -57.320  185.951  151.434
   46405  -58.329  187.802  149.465
   46406  -59.174  189.858  148.078
   46407  -60.990  189.339  147.265
   46408  -57.001  190.978  148.501
   46409  -56.001  188.600  149.696
   46410  -51.617  188.702  149.839
   46411  -53.219  188.005  149.791
   46412  -53.343  186.718  147.982
   46413  -52.560  184.342  147.345
   46414  -48.277  181.286  150.296
   46415  -51.290  182.259  152.317
   46416  -48.583  183.239  151.789
   46417  -50.719  185.869  152.090
   46418  -51.183  183.927  147.936
   46419  -49.863  181.811  147.916
   46420  -51.774  183.110  147.836
   46421  -54.973  183.334  146.325
   46422  -51.688  183.570  146.041
   46423  -50.362  179.951  145.503
   46424  -49.657  184.286  145.894
   46425  -49.173  183.012  144.174
   46426  -50.492  185.352  144.843
   46427  -51.806  188.379  140.928
   46428  -56.794  189.434  137.777
   46429  -58.351  187.662  138.322
   46430  -56.737  187.453  141.676
   46431  -58.770  187.832  138.841
   46432  -56.635  188.462  142.222
   46433  -53.971  188.090  142.660
   46434  -56.566  188.435  142.175
   46435  -55.531  187.913  141.967
   46436  -55.828  186.473  140.743
   46437  -57.127  186.701  135.768
   46438  -58.105  186.223  138.160
   46439  -59.083  189.736  136.413
   46440  -57.660  189.219  134.017
   46441  -57.009  190.892  134.532
   46442  -57.935  191.501  135.714
   46443  -55.934  189.392  135.991
   46444  -58.276  191.106  132.598
   46445  -59.167  189.121  131.801
   46446  -57.207  186.028  132.484
   46447  -52.774  186.415  136.124
   46448  -54.751  187.660  136.744
   46449  -48.314  185.396  139.627
   46450  -50.729  184.100  139.191
   46451  -48.441  183.331  140.844
   46452  -50.873  183.249  139.317
   46453  -53.006  184.200  138.908
   46454  -50.331  181.557  141.045
   46455  -48.239  178.653  144.327
   46456  -48.926  182.417  140.122
   46457  -48.460  181.545  136.839
   46458  -52.881  182.336  135.855
   46459  -52.432  184.800  134.599
   46460  -55.323  183.345  135.937
   46461  -55.107  179.891  139.031
   46462  -53.526  177.606  141.615
   46463  -54.239  179.332  141.120
   46464  -55.152  180.334  140.427
   46465  -53.701  179.247  139.709
   46466  -52.314  175.608  141.914
   46467  -53.264  174.312  140.191
   46468  -54.977  179.415  138.810
   46469  -60.419  178.375  138.166
   46470  -66.943  176.780  135.137
   46471  -67.266  174.998  135.361
   46472  -69.505  174.074  137.769
   46473  -67.141  177.088  137.686
   46474  -66.156  174.220  137.803
   46475  -64.483  174.276  138.392
   46476  -65.148  175.929  137.635
   46477  -65.710  176.566  137.751
   46478  -63.061  177.540  138.709
   46479  -64.956  178.791  140.377
   46480  -61.413  175.974  140.655
   46481  -63.235  174.126  144.937
   46482  -62.320  170.503  142.871
   46483  -61.096  173.218  143.065
   46484  -63.634  173.702  138.706
   46485  -64.151  174.585  142.805
   46486  -69.651  173.424  138.740
   46487  -66.566  173.418  140.038
   46488  -66.041  177.363  139.572
   46489  -67.265  175.322  136.763
   46490  -69.160  174.479  134.909
   46491  -69.918  174.576  134.517
   46492  -64.395  174.647  136.835
   46493  -65.598  174.122  137.184
   46494  -68.475  175.473  138.264
   46495  -66.019  174.046  138.959
   46496  -68.693  174.468  139.339
   46497  -70.784  175.053  134.938
   46498  -71.357  172.211  138.786
   46499  -69.660  172.535  143.111
   46500  -70.364  174.204  143.621
   46501  -68.948  174.742  144.125
   46502  -70.616  174.128  144.853
   46503  -76.134  173.711  142.012
   46504  -72.472  169.744  142.365
   46505  -75.554  170.883  141.281
   46506  -77.065  175.161  141.190
   46507  -75.953  177.734  140.203
   46508  -73.696  177.732  139.548
   46509  -76.732  177.099  136.921
   46510  -79.811  177.543  134.959
   46511  -78.197  174.034  134.175
   46512  -76.129  176.359  134.759
   46513  -76.319  176.891  131.670
   46514  -81.336  178.588  128.081
   46515  -83.078  180.533  127.617
   46516  -87.037  181.807  125.744
   46517  -84.690  183.109  126.029
   46518  -82.849  179.448  130.349
   46519  -86.734  180.762  127.884
   46520  -87.417  181.794  125.239
   46521  -89.887  186.056  124.430
   46522  -88.775  186.470  126.345
   46523  -87.789  186.697  124.815
   46524  -87.215  185.162  126.026
   46525  -87.450  186.370  127.086
   46526  -87.165  185.465  128.509
   46527  -83.928  186.779  128.508
   46528  -83.634  190.026  125.851
   46529  -82.966  188.498  123.266
   46530  -78.989  186.901  122.426
   46531  -78.249  190.891  126.186
   46532  -79.787  190.037  126.630
   46533  -83.200  192.182  123.718
   46534  -87.681  192.025  122.727
   46535  -88.369  190.955  122.255
   46536  -87.976  192.489  124.948
   46537  -87.830  193.096  125.958
   46538  -90.501  190.065  126.338
   46539  -89.930  188.280  129.544
   46540  -89.819  188.310  131.430
   46541  -91.499  189.775  128.830
   46542  -92.637  191.267  129.499
   46543  -95.548  192.315  129.038
   46544  -98.053  190.249  124.488
   46545  -95.502  190.981  126.081
   46546  -92.062  192.153  126.650
   46547  -93.179  192.227  128.906
   46548  -89.929  191.193  129.246
   46549  -91.215  192.982  126.291
   46550  -91.812  191.626  126.041
   46551  -91.651  194.972  124.160
   46552  -89.396  196.983  120.911
   46553  -91.667  199.999  118.281
   46554  -94.918  197.361  117.814
   46555  -95.291  197.828  115.987
   46556  -91.465  196.467  117.050
   46557  -94.309  197.230  118.493
   46558  -92.794  199.780  118.386
   46559  -92.757  197.128  116.669
   46560  -94.430  200.482  114.940
   46561  -93.403  202.472  116.390
   46562  -90.088  201.492  115.656
   46563  -92.066  197.869  116.737
   46564  -92.550  196.419  116.254
   46565  -94.759  196.127  116.075
   46566  -97.334  195.510  119.000
   46567  -95.316  198.796  117.778
   46568  -93.626  196.531  116.429
   46569  -93.200  198.031  115.864
   46570  -91.669  199.323  115.270
   46571  -94.619  197.787  116.037
   46572  -92.359  193.734  119.621
   46573  -92.777  193.772  118.939
   46574  -93.389  192.401  118.369
   46575  -91.461  191.992  118.807
   46576  -88.179  194.999  116.598
   46577  -91.264  196.226  118.387
   46578  -88.848  196.444  115.413
   46579  -87.809  199.615  115.841
   46580  -90.343  199.589  115.577
   46581  -87.752  197.250  114.568
   46582  -89.628  199.442  112.864
   46583  -90.838  195.598  110.068
   46584  -89.428  197.389  107.469
   46585  -90.330  197.944  105.547
   46586  -89.715  195.834  106.291
   46587  -89.247  198.922  107.286
   46588  -88.564  199.007  102.616
   46589  -90.489  200.666  100.056
   46590  -90.723  200.272  100.536
   46591  -92.423  199.141   98.696
   46592  -94.185  202.470   97.770
   46593  -92.619  199.935   96.206
   46594  -97.203  199.276   97.374
   46595  -96.342  197.199   99.509
   46596  -94.586  195.238   99.654
   46597  -93.531  196.747   99.554
   46598  -92.568  200.874   98.341
   46599  -90.173  199.304   96.320
   46600  -89.449  202.673   96.735
   46601  -88.607  204.037   94.137
   46602  -88.509  204.221   96.775
   46603  -89.222  203.366   98.148
   46604  -88.678  204.617   95.778
   46605  -89.285  203.252   96.673
   46606  -88.702  205.059   92.223
   46607  -85.300  203.671   89.410
   46608  -87.216  204.553   92.470
   46609  -87.370  204.857   93.458
   46610  -85.967  202.625   92.072
   46611  -84.611  205.063   93.783
   46612  -81.011  204.322   93.356
   46613  -81.071  202.295   95.847
   46614  -78.262  200.399   99.111
   46615  -78.058  202.565   98.113
   46616  -75.889  204.665   97.944
   46617  -77.768  205.391   89.736
   46618  -80.648  205.145   92.131
   46619  -74.974  205.935   91.942
   46620  -77.717  207.194   86.591
   46621  -77.837  207.966   86.762
   46622  -81.732  208.357   87.037
   46623  -78.276  211.457   88.444
   46624  -78.044  208.930   87.185
   46625  -76.144  210.609   86.899
   46626  -79.129  208.416   89.687
   46627  -78.126  207.517   89.633
   46628  -71.368  204.394   90.745
   46629  -74.192  206.161   88.552
   46630  -76.652  208.664   83.431
   46631  -78.049  209.483   84.378
   46632  -76.219  212.488   81.590
   46633  -79.973  215.816   78.738
   46634  -80.371  213.298   78.700
   46635  -76.931  216.023   79.840
   46636  -74.077  215.146   83.739
   46637  -75.796  212.558   88.320
   46638  -74.987  212.708   88.105
   46639  -72.529  212.022   86.072
   46640  -69.858  210.478   88.341
   46641  -68.955  210.894   86.046
   46642  -71.299  212.455   87.331
   46643  -73.282  209.611   89.182
   46644  -69.892  209.687   86.749
   46645  -67.478  206.221   88.107
   46646  -70.886  206.908   91.134
   46647  -70.027  203.623   90.994
   46648  -70.123  207.800   90.219
   46649  -70.800  206.179   91.972
   46650  -75.803  207.553   85.582
   46651  -74.420  209.818   81.181
   46652  -72.999  206.449   81.840
   46653  -76.017  205.550   76.984
   46654  -73.754  206.704   75.034
   46655  -74.848  214.209   74.115
   46656  -77.659  210.655   78.078
   46657  -78.840  210.394   79.237
   46658  -82.591  209.692   75.058
   46659  -80.513  209.904   74.461
   46660  -82.638  211.773   74.036
   46661  -78.091  211.650   73.062
   46662  -78.874  214.687   73.376
   46663  -74.309  211.805   73.598
   46664  -75.534  209.924   73.649
   46665  -80.977  211.991   72.757
   46666  -79.633  213.078   71.313
   46667  -79.824  215.128   73.401
   46668  -80.959  210.807   73.175
   46669  -81.527  213.954   74.908
   46670  -81.851  211.450   75.719
   46671  -81.300  210.258   76.598
   46672  -83.057  212.525   74.646
   46673  -80.654  215.861   78.484
   46674  -82.205  213.322   79.471
   46675  -81.610  212.639   79.727
   46676  -84.953  212.499   78.423
   46677  -90.099  215.354   79.019
   46678  -87.951  211.650   81.419
   46679  -87.397  209.121   81.760
   46680  -87.394  207.961   82.866
   46681  -84.044  210.053   84.810
   46682  -81.878  208.485   82.304
   46683  -84.492  208.057   82.829
   46684  -86.009  208.485   81.575
   46685  -82.148  210.137   81.817
   46686  -82.160  207.313   83.415
   46687  -82.629  208.411   82.598
   46688  -82.254  208.539   82.121
   46689  -87.131  211.094   80.537
   46690  -86.835  211.702   79.096
   46691  -88.455  211.745   79.556
   46692  -89.458  209.086   79.517
   46693  -88.084  210.864   78.231
   46694  -87.216  211.566   79.200
   46695  -89.514  208.149   77.418
   46696  -89.889  208.014   78.497
   46697  -90.338  206.134   78.683
   46698  -87.257  207.242   81.304
   46699  -87.504  208.088   80.920
   46700  -90.522  208.028   83.924
   46701  -87.976  204.619   86.680
   46702  -87.824  206.602   83.533
   46703  -84.034  207.449   85.674
   46704  -89.831  208.808   78.974
   46705  -90.366  207.998   78.785
   46706  -87.769  208.999   78.733
   46707  -88.054  210.438   79.915
   46708  -86.728  209.441   79.741
   46709  -87.002  209.347   79.843
   46710  -84.448  207.590   81.581
   46711  -83.874  206.689   82.880
   46712  -84.749  207.334   81.004
   46713  -84.061  205.810   83.085
   46714  -84.302  204.308   82.010
   46715  -86.033  204.404   85.023
   46716  -86.659  204.261   87.203
   46717  -84.381  206.422   85.696
   46718  -82.537  207.417   84.500
   46719  -81.392  208.934   85.351
   46720  -82.482  211.472   84.423
   46721  -82.994  215.343   84.472
   46722  -80.546  214.572   83.091
   46723  -81.176  216.054   82.606
   46724  -79.440  212.442   82.281
   46725  -81.173  213.830   83.547
   46726  -83.581  212.959   81.074
   46727  -83.157  214.925   78.531
   46728  -85.102  215.982   81.435
   46729  -85.133  213.412   79.980
   46730  -81.487  217.085   83.784
   46731  -80.418  217.049   81.567
   46732  -80.536  214.616   82.056
   46733  -79.327  212.741   86.193
   46734  -78.912  215.370   83.521
   46735  -81.728  216.078   85.549
   46736  -79.863  216.004   83.350
   46737  -80.858  214.923   84.128
   46738  -82.393  211.685   82.684
   46739  -83.943  213.730   81.660
   46740  -82.705  208.631   81.096
   46741  -84.323  206.578   81.091
   46742  -85.295  205.350   79.900
   46743  -84.521  206.162   79.433
   46744  -84.746  203.297   81.294
   46745  -87.918  207.849   78.881
   46746  -88.710  208.767   82.001
   46747  -84.561  208.990   82.757
   46748  -90.073  209.286   81.526
   46749  -89.135  210.476   82.522
   46750  -88.713  208.988   85.093
   46751  -91.761  207.188   81.459
   46752  -95.233  208.367   84.139
   46753  -94.948  209.254   81.573
   46754  -94.060  208.572   81.345
   46755  -94.300  207.705   83.690
   46756  -92.364  203.490   80.771
   46757  -94.891  202.391   81.797
   46758  -95.676  205.048   83.418
   46759  -96.261  203.932   82.552
   46760  -97.284  203.097   80.207
   46761  -97.527  202.229   81.300
   46762  -94.127  205.449   83.074
   46763  -95.284  203.930   80.749
   46764  -91.503  203.554   79.743
   46765  -92.560  203.924   82.749
   46766  -88.562  204.628   84.182
   46767  -89.739  201.692   85.926
   46768  -87.058  205.409   85.467
   46769  -87.715  203.504   87.771
   46770  -89.387  205.072   85.347
   46771  -89.828  202.037   84.021
   46772  -88.267  201.803   83.518
   46773  -89.279  202.428   85.126
   46774  -86.407  204.017   88.393
   46775  -89.311  200.489   85.127
   46776  -85.529  200.905   86.447
   46777  -84.695  203.287   86.690
   46778  -86.428  203.118   86.304
   46779  -87.807  206.827   84.100
   46780  -84.980  204.442   83.647
   46781  -82.266  205.731   86.374
   46782  -78.428  205.107   84.323
   46783  -82.288  202.374   84.732
   46784  -83.068  201.839   81.490
   46785  -86.779  203.205   85.332
   46786  -85.712  201.813   83.325
   46787  -83.393  204.584   83.273
   46788  -82.035  204.055   84.008
   46789  -82.436  202.657   80.762
   46790  -84.203  205.528   78.611
   46791  -81.296  203.274   82.817
   46792  -82.842  203.779   80.384
   46793  -81.876  200.453   85.578
   46794  -82.048  202.587   82.839
   46795  -84.151  203.690   81.747
   46796  -85.785  204.917   78.046
   46797  -84.167  206.827   76.617
   46798  -86.782  207.591   78.037
   46799  -88.101  208.615   77.067
   46800  -91.807  207.382   81.281
   46801  -92.753  203.142   79.337
   46802  -93.844  206.289   82.751
   46803  -95.096  206.944   78.952
   46804  -97.528  208.228   79.680
   46805  -97.684  205.150   81.052
   46806  -99.115  207.584   79.440
   46807 -102.631  207.122   80.842
   46808 -101.992  208.638   79.287
   46809 -106.540  206.909   80.547
   46810 -105.100  210.999   78.463
   46811 -102.596  208.881   77.855
   46812 -106.390  207.011   79.612
   46813 -106.344  205.309   81.886
   46814 -104.620  202.280   84.239
   46815 -107.041  204.855   81.427
   46816 -111.580  205.349   81.759
   46817 -109.474  203.630   83.580
   46818 -111.899  203.579   84.047
   46819 -112.196  200.494   84.468
   46820 -109.109  203.379   89.638
   46821 -107.927  202.218   88.400
   46822 -104.195  202.583   87.271
   46823 -103.652  203.553   83.925
   46824 -105.144  204.106   80.674
   46825 -104.217  204.084   82.196
   46826 -103.783  205.081   89.431
   46827 -102.770  203.003   88.595
   46828 -102.421  200.779   87.790
   46829 -100.465  200.789   90.787
   46830 -100.641  200.479   93.890
   46831 -104.290  200.884   89.821
   46832 -104.883  199.563   91.111
   46833 -104.614  199.465   92.020
   46834 -106.178  198.301   92.864
   46835 -106.806  194.883   93.832
   46836 -107.990  199.526   92.981
   46837 -110.528  196.716   89.911
   46838 -113.168  199.644   87.205
   46839 -114.982  200.077   87.852
   46840 -114.207  198.262   86.369
   46841 -115.870  198.880   85.467
   46842 -116.258  199.340   87.887
   46843 -111.233  199.248   89.982
   46844 -112.332  195.184   93.958
   46845 -112.074  197.668   92.904
   46846 -112.264  194.617   95.115
   46847 -112.090  192.794   95.141
   46848 -108.887  194.543   98.240
   46849 -108.594  193.844   98.831
   46850 -106.685  193.840  100.184
   46851 -110.670  195.187   96.296
   46852 -107.858  198.432   98.730
   46853 -103.291  200.984   97.569
   46854 -103.467  199.348   99.769
   46855 -107.273  198.885   96.706
   46856 -103.457  201.009  101.825
   46857 -102.574  199.055  100.709
   46858 -101.686  202.298  102.727
   46859 -100.055  200.040  101.954
   46860 -100.380  196.093  102.128
   46861 -102.862  196.422  100.183
   46862 -103.908  195.822  100.939
   46863 -102.947  191.752  101.788
   46864  -96.702  191.904  104.918
   46865  -95.979  192.993  107.574
   46866  -97.891  192.756  106.663
   46867  -96.500  192.880  108.487
   46868  -96.888  192.296  108.122
   46869  -95.144  193.699  108.175
   46870  -92.342  193.511  107.353
   46871  -89.330  191.849  109.304
   46872  -87.453  192.035  111.009
